Date,CAC 40,Accor SA,Air Liquide,Alcatel-Lucent,Alstom,Arcelor Mittal,AXA SA,BNP Paribas,Bouygues,Cap Gemini SA,Carrefour SA,Groupe Danone,Dexia SA,EADS,Essilor International SA,France Telecom SA,L'Oreal SA,Lafarge SA,Lagardere SCA,LVMH Moet Hennessy Louis Vuitton SA,Michelin,Pernod-Ricard SA,Peugeot SA,PPR,Renault SA,Cie de Saint-Gobain,Sanofi-Aventis SA,Schneider Electric SA,Societe Generale,STMicroelectronics NV,Total SA,Unibail-Rodamco,Vallourec,Veolia Environnement,Vinci SA,Vivendi,Tecnip
2006-01-18,4772.09,48.374,67.438,10.81,28.1,23.22,25.8863,69.1591,42.5,36.38,38.45,43.475,19.67,30.81,35.225,19.29,65.95,74.15,64.15,75.5,48.68,63.2083,47.62,95.85,72.6,46.0154,75.65,78.3504,96.424,15.42,54.2798,118.6,91.2221,37.8073,36.5966,25.46,54.539
2006-01-19,4814.09,49.1358,66.9421,10.82,28.5,23.61,26.3179,69.556,43.46,36.55,38.57,43.475,19.73,31.35,35.375,19.11,66.6,77.7,64.1,76.7,49.08,63.9583,48.5,95.5,75.5,46.0608,75.8,78.3999,97.2608,15.75,54.5265,118.8,96.1567,39.4593,37.382,25.69,55.5507
2006-01-20,4773.48,48.1359,66.9835,10.58,28.125,23.5,25.6509,68.5638,43.34,36.14,38.17,43.175,19.72,31.07,35.55,18.68,65.55,79.0,63.75,74.75,48.2,63.5417,47.29,95.05,75.7,45.7428,76.15,77.608,96.052,15.3,54.2798,117.5,99.4793,39.2724,37.3329,25.34,55.1171
2006-01-23,4751.99,47.8503,66.7355,10.58,28.35,23.38,25.5921,68.1669,43.09,36.04,38.1,43.125,19.61,30.75,35.45,18.88,64.75,79.05,63.3,74.05,47.5,62.7083,47.17,93.85,74.7,45.6974,75.15,78.9939,95.1222,15.54,54.033,117.9,103.2147,38.8005,36.8911,25.35,54.6835
2006-01-24,4748.32,47.6027,69.1736,10.53,28.925,24.38,25.7,68.5638,43.3,35.85,38.12,43.0,19.7,30.69,35.75,18.63,64.65,79.05,64.1,73.2,48.0,63.0,47.46,93.7,75.45,46.0154,73.85,80.1817,94.3783,15.69,54.0084,117.6,103.1164,38.7611,36.9648,25.46,53.8645
2006-01-25,4791.0,47.3932,70.4545,10.69,28.75,26.06,26.3964,69.4568,43.65,36.46,38.54,43.45,19.88,31.05,35.575,18.77,64.85,80.2,64.65,73.1,48.65,63.625,48.5,94.2,76.8,46.7422,73.65,81.7656,96.5169,15.3,54.2058,117.4,102.4283,38.9086,37.3084,25.7,52.949
2006-01-26,4876.52,47.6122,70.8264,10.79,30.125,26.03,27.3577,71.094,44.5,37.49,38.31,44.025,19.98,30.8,35.7,19.09,65.75,85.5,65.1,74.45,49.26,64.4167,49.0,94.2,77.55,48.6954,75.0,85.1312,100.3293,15.48,54.3785,119.0,104.5909,39.2429,37.3329,26.4,52.66
2006-01-27,4956.6,47.2027,70.7851,10.99,31.85,27.63,27.6618,72.3343,45.06,37.87,38.45,45.15,20.23,31.9,35.7,19.29,66.45,85.55,65.3,75.25,49.25,64.4583,49.1,94.5,78.2,48.968,75.65,85.0817,101.4451,15.51,55.7601,119.7,110.0956,40.6785,37.3084,26.4,54.731700000000004
2006-01-30,4936.79,47.0409,68.843,10.84,30.925,29.69,27.397,71.7886,44.7,37.52,38.67,44.55,20.36,32.3,35.925,19.08,66.1,85.65,65.2,74.1,49.97,64.7917,48.9,96.75,77.6,48.968,74.55,84.1908,100.4222,15.36,56.2042,119.5,112.848,40.4819,37.1611,26.12,55.0689
2006-01-31,4947.99,46.9742,69.9174,10.85,31.275,29.2,27.3675,72.8304,45.12,37.6,38.86,44.85,20.23,32.25,35.925,18.72,66.8,86.6,65.6,74.25,49.15,63.75,48.87,96.0,77.7,49.0134,75.45,85.1312,101.0731,15.2,56.0562,121.4,113.4378,40.9637,37.5784,25.78,53.8645
2006-02-01,4999.39,47.6598,69.8347,11.21,31.3,29.69,27.6029,74.7157,45.55,37.9,39.17,45.775,20.47,32.76,36.25,18.64,66.85,87.45,66.2,75.5,49.31,65.2083,49.65,96.35,77.2,50.1945,76.35,85.5272,103.1188,15.26,56.2783,120.9,121.2035,41.2882,37.2102,26.43,53.9126
2006-02-02,4927.89,46.8123,68.8843,11.58,31.0,29.4,27.1517,73.3761,44.93,37.23,38.5,45.35,20.34,32.37,35.95,18.07,66.4,86.3,66.0,75.2,48.76,63.9583,48.3,95.5,76.4,49.7402,75.0,85.1807,101.724,15.04,54.6992,121.6,115.4038,41.5143,37.5293,25.8,51.4073
2006-02-03,4937.56,47.4694,69.5455,11.56,30.75,29.55,27.0438,72.5824,44.88,36.71,38.36,44.95,20.3,32.46,36.55,18.14,66.0,86.5,67.05,75.35,51.0,64.0833,48.5,95.1,76.35,49.9219,75.75,85.1807,101.538,15.03,55.02,120.6,116.6817,41.7896,37.922,25.57,51.6482
2006-02-06,4934.59,49.3263,69.6694,11.57,30.675,29.77,27.2989,71.094,44.78,36.66,38.55,44.775,20.66,32.29,36.575,17.93,66.15,89.5,67.25,75.25,52.5,63.375,48.61,95.05,76.85,50.2853,74.85,84.6858,102.003,14.88,55.2173,123.4,119.5324,41.8683,37.3329,25.52,51.9855
2006-02-07,4935.4,49.0406,69.6694,11.43,30.675,29.6,27.3185,72.6816,45.24,36.73,38.44,44.425,20.37,32.38,36.725,18.11,65.6,89.25,67.25,74.5,52.0,62.9583,49.2,94.85,77.65,50.149,75.3,83.3494,102.5609,15.05,54.5512,125.4,120.9086,41.6028,37.2839,25.91,51.2146
2006-02-08,4895.08,48.4692,69.0909,11.85,31.65,27.73,27.0242,71.4413,45.24,36.36,38.37,44.275,20.31,32.2,36.275,18.35,65.85,86.5,67.2,74.4,51.3,63.4167,47.53,94.5,75.65,49.9673,75.15,81.9636,102.2819,15.07,53.2682,125.7,117.8613,40.9932,37.063,25.77,50.2028
2006-02-09,4955.74,48.7073,69.8347,11.96,33.85,28.49,27.446,74.0211,45.24,37.12,38.78,44.95,20.55,32.0,36.225,18.85,66.4,88.25,67.75,75.5,51.95,59.8333,48.2,94.8,76.4,50.8758,75.5,83.3494,104.3276,15.33,54.0824,127.1,120.9086,40.885,36.9402,26.36,50.8773
2006-02-10,4910.82,48.1836,69.0083,11.92,32.5,27.6,27.3087,73.525,45.2,36.63,38.67,44.5,20.49,31.48,36.375,18.57,66.0,87.45,67.55,75.3,52.05,58.8333,48.9,94.55,79.65,50.4216,74.55,83.7454,103.3047,14.9,52.8981,128.0,120.3188,40.5605,36.4984,25.8,50.3474
2006-02-13,4957.36,48.374,69.2975,11.9,32.95,28.6,27.6422,75.2614,45.59,36.95,38.8,45.0,20.49,31.84,36.4,18.6,66.95,88.3,67.85,75.4,54.7,58.75,50.05,94.6,83.9,51.2847,74.55,83.4979,105.5363,14.92,53.7616,129.4,118.8443,40.5409,36.4739,25.46,50.0101
2006-02-14,4961.34,47.8979,69.5041,11.85,33.925,28.92,27.5637,75.5095,45.5,37.22,39.14,45.4,20.46,31.5,36.65,19.16,67.9,87.85,68.15,75.05,51.75,60.0,49.43,94.3,82.95,50.9667,74.55,84.3888,106.8381,14.9,53.1202,130.1,117.8613,40.5704,36.5721,25.65,50.1065
2006-02-15,4934.09,47.4979,70.0826,11.75,34.825,28.42,27.5931,73.6242,44.86,37.14,39.1,46.025,20.39,31.0,36.575,19.01,68.9,87.05,68.2,75.15,51.55,59.7083,48.59,94.2,81.95,50.2853,73.9,83.9434,105.5363,14.66,52.8981,131.0,121.5967,41.1702,36.4493,25.58,50.5401
2006-02-16,4973.09,47.3265,70.6198,11.87,35.075,27.0,28.3288,74.3684,44.84,37.79,39.42,46.625,20.58,31.1,36.525,18.96,69.6,88.75,67.4,75.15,51.25,60.5,48.74,94.5,81.9,50.467,73.85,83.7454,109.7206,14.95,52.9968,132.0,120.4171,41.4553,36.8666,25.64,49.7692
2006-02-17,5000.0,47.9455,70.5372,11.8,35.2,27.85,28.5446,75.2118,44.77,37.95,39.69,46.975,20.59,31.9,36.8,19.15,70.7,89.4,66.35,74.9,51.6,61.0417,48.95,94.05,82.6,50.467,73.9,82.9535,110.2785,14.84,53.3175,132.0,121.4984,41.9076,37.4311,25.68,51.0701
2006-02-20,4979.94,47.2599,70.4959,11.68,35.0,28.2,28.4465,75.4102,44.56,38.1,39.38,47.075,20.7,31.74,37.1,19.15,71.3,89.55,66.6,74.1,51.45,60.4167,49.18,94.2,82.9,50.2399,71.7,82.5575,109.9066,14.71,53.5889,133.6,122.5797,41.652,36.5475,25.48,51.3109
2006-02-21,4991.93,47.1075,70.6198,11.43,34.775,27.68,28.4956,76.6009,44.5,39.19,39.38,47.1,20.88,31.73,36.375,19.03,71.2,91.8,66.3,75.05,51.45,60.0833,49.3,93.95,82.0,50.5124,72.0,81.9636,110.4645,14.46,53.5396,135.6,123.4644,42.9696,36.7684,25.35,51.0701
2006-02-22,5041.6,47.0123,71.4463,11.4,34.55,27.69,28.9762,77.742,44.23,39.87,39.63,47.975,21.37,31.86,36.725,18.91,74.5,92.2,66.15,76.7,52.0,61.4167,49.41,94.6,82.35,52.1932,71.7,84.9827,111.4873,14.4,53.0461,134.2,126.5117,43.9332,38.0938,25.5,50.8292
2006-02-23,5040.39,46.9837,70.9091,11.52,34.925,28.21,28.6918,77.6428,45.0,42.27,40.87,47.5,21.26,32.14,36.8,18.63,76.25,89.4,65.3,77.2,52.2,61.0833,48.95,95.7,81.2,51.2847,72.1,85.5272,112.0452,14.29,52.9228,133.1,129.7556,43.8545,37.652,25.09,50.251
2006-02-24,5073.95,47.3265,71.6116,11.35,34.975,28.36,28.7604,78.5854,45.16,42.16,41.26,48.6,21.25,31.52,36.75,18.66,75.0,90.1,64.9,76.85,52.1,60.5833,48.99,96.7,81.7,51.5572,72.5,85.1312,112.1382,14.4,53.0708,133.8,131.3284,44.769,38.0693,25.15,49.8656
2006-02-27,5080.52,47.4313,70.4132,11.26,36.5,28.32,29.1332,78.387,45.14,42.7,42.4,48.825,21.28,31.74,36.575,18.48,75.5,90.2,65.5,77.2,52.45,60.25,49.39,98.25,81.85,51.3301,73.35,84.9827,112.7891,14.5,52.9968,138.5,133.2944,44.5723,38.5357,25.45,49.0947
2006-02-28,5000.45,48.0407,68.4298,11.3,35.9,27.9,29.0743,77.0474,44.06,41.45,41.66,48.5,20.84,30.76,36.15,18.25,74.25,87.75,64.9,76.25,51.2,59.8333,48.93,96.7,80.65,50.8758,71.4,84.8838,110.5575,14.25,52.0592,137.5,129.0675,43.0778,38.0448,25.45,48.6129
2006-03-01,5057.61,48.9454,69.3388,11.56,37.6,28.4,29.4765,77.9901,42.9,42.28,41.5,48.4,21.14,31.33,36.55,18.2,75.0,89.4,65.55,76.55,51.6,61.625,49.0,96.8,81.9,50.9667,72.15,87.309,111.4873,14.67,52.4787,140.1,131.525,43.7956,37.9466,25.85,48.7574
2006-03-02,5009.09,48.4216,68.8017,11.7,37.8,29.15,28.986,76.7994,42.25,42.43,40.98,48.075,20.84,31.09,36.25,18.13,74.05,88.65,65.85,79.35,50.45,60.5833,48.18,96.75,80.15,50.3307,71.1,87.606,109.7206,14.79,52.0346,144.0,133.2944,43.0679,36.8175,25.56,50.0101
2006-03-03,4989.15,48.993,68.3884,11.73,37.475,29.79,28.4563,76.1544,41.88,42.65,40.97,47.925,20.53,31.25,36.325,18.15,74.05,87.9,66.15,80.6,49.7,60.8333,47.7,97.2,80.35,50.149,70.25,87.6555,108.7908,14.63,51.8372,141.5,141.4532,42.8516,37.0139,25.69,49.8656
2006-03-06,5010.72,49.3739,68.1405,11.85,37.35,29.56,28.8487,73.773,42.82,42.83,40.86,47.875,20.55,31.89,36.375,18.6,74.5,89.25,66.5,80.2,50.65,60.7917,48.12,96.95,80.6,50.3762,70.2,87.3585,108.6978,14.55,51.5658,144.5,138.8974,43.7366,36.6457,26.47,49.5283
2006-03-07,4992.21,48.8025,68.4298,11.67,35.175,28.43,28.6329,73.35,42.68,42.06,40.66,47.95,20.4,31.72,36.5,18.47,74.85,87.5,66.35,79.55,50.55,60.2083,47.8,96.4,80.95,50.0128,70.85,85.8242,107.396,14.3,51.5658,143.0,136.5383,43.5399,36.4739,26.61,48.8538
2006-03-08,4969.51,45.203,68.0579,11.54,33.5,27.9,28.2209,73.15,42.82,41.1,40.25,48.45,20.22,31.16,35.85,18.41,74.0,85.7,66.0,78.35,49.67,59.4167,47.34,95.6,79.85,49.5131,72.65,84.1413,105.1644,14.13,51.5411,142.1,142.4362,43.0876,36.0075,26.25,49.432
2006-03-09,5007.84,45.6601,68.0579,11.64,33.25,28.0,28.27,72.8,42.55,42.84,42.3,49.7,20.58,31.42,36.175,18.67,74.5,87.5,63.15,79.25,49.83,59.875,47.58,94.35,80.8,49.9673,73.1,86.5171,106.4662,14.17,51.5658,141.1,147.3512,43.9627,36.842,26.98,49.6729
2006-03-10,5069.27,46.0886,68.843,11.71,34.3,27.79,28.525,73.75,43.2,43.35,42.78,50.2,20.93,31.91,36.5,18.88,75.5,88.15,63.9,80.4,50.5,61.5,47.98,95.45,81.3,50.5579,73.6,86.3191,111.5803,14.26,52.0346,140.7,151.9713,44.7395,36.6702,27.9,50.1065
2006-03-13,5107.47,45.8029,68.843,11.8,34.3,27.81,28.5446,75.2,42.95,43.85,43.16,49.95,21.23,32.1,36.45,18.96,75.0,88.85,63.85,81.15,49.85,61.7083,48.05,95.0,81.45,50.9213,75.35,86.8635,113.8119,14.11,52.4787,142.7,155.7067,43.9627,37.9466,27.95,52.0818
2006-03-14,5117.16,44.9459,69.4215,11.91,33.425,28.46,28.5348,75.1,43.08,43.2,42.79,49.575,21.07,31.6,36.325,18.82,75.15,88.85,63.2,81.0,50.2,62.8333,49.77,97.1,82.35,51.103,75.0,86.5666,113.7189,14.35,52.6514,142.0,154.1339,44.238,38.5111,27.65,52.4673
2006-03-15,5127.93,44.7174,69.5455,11.98,32.775,28.7,28.6035,75.7,43.43,43.2,42.99,49.85,21.2,32.04,36.475,18.67,74.75,88.85,64.2,80.8,50.9,63.3333,50.85,99.0,82.0,51.3755,74.6,85.7252,116.2295,14.52,53.0461,142.2,155.3135,44.1987,38.2657,27.34,53.479
2006-03-16,5126.01,44.784,69.6694,12.13,32.5,28.42,28.6329,75.2,43.9,42.78,43.05,49.65,21.15,33.2,36.25,18.63,74.6,89.75,65.5,81.15,50.65,63.25,50.7,99.35,82.9,51.5118,74.0,86.3191,116.6014,14.46,52.528,144.9,155.5101,44.356,38.0693,27.5,52.8045
2006-03-17,5141.08,44.2317,70.6612,11.98,33.95,28.94,28.8193,75.25,43.72,42.78,43.51,49.5,21.29,34.2,36.4,18.6,74.35,89.95,65.55,81.3,50.3,63.375,51.2,99.3,83.5,51.3755,73.65,85.9231,116.2295,14.6,52.8241,145.6,155.805,43.9922,40.352,27.79,53.3345
2006-03-20,5138.51,45.4221,70.7025,12.07,34.525,29.9,28.4465,75.75,43.98,43.09,43.16,49.45,21.26,34.38,36.8,18.69,74.25,89.95,65.25,81.45,50.95,63.4583,51.25,99.5,84.3,51.9206,73.0,86.3686,115.6716,14.6,52.5774,146.8,156.4931,44.4249,40.9656,27.78,53.1418
2006-03-21,5148.56,45.9839,70.4959,12.18,34.725,30.03,28.27,76.95,43.81,42.8,43.05,49.1,21.3,34.3,36.825,19.24,73.75,90.85,65.2,81.05,51.65,62.875,51.4,99.45,84.45,52.8291,72.5,87.606,116.0435,14.85,52.0346,146.9,151.3815,44.7493,40.7447,28.05,52.0818
2006-03-22,5194.78,45.9172,71.0744,12.55,34.35,29.36,28.4858,76.35,44.0,43.29,43.02,49.3,21.32,34.19,37.15,19.39,74.3,90.35,65.25,81.05,52.05,62.2083,51.5,99.65,84.6,52.6928,78.6,86.0221,115.6716,14.72,52.4293,148.2,152.3645,44.297,40.3274,28.97,51.6
2006-03-23,5194.78,46.1077,70.3719,12.85,33.875,30.03,28.2896,76.05,44.08,43.16,43.03,49.35,21.35,34.88,37.0,19.37,73.65,91.35,65.25,80.9,52.65,66.25,51.5,99.4,85.65,52.5566,77.15,85.0817,116.5084,15.22,52.4047,148.9,151.5781,44.1299,41.1374,29.04,51.6964
2006-03-24,5218.71,45.9934,71.405,13.05,35.25,30.26,28.113,75.55,45.28,43.14,43.63,49.525,21.4,35.13,37.325,19.32,73.2,90.65,65.65,81.1,53.25,66.1667,52.05,100.1,87.3,52.5111,77.45,85.7252,116.6944,15.16,53.2929,145.3,154.0356,44.4347,41.6283,29.28,53.2381
2006-03-27,5162.44,45.4887,70.3719,12.8,34.475,30.99,27.6912,74.8,44.25,42.62,43.46,49.275,21.36,34.9,36.95,18.99,72.6,90.3,65.55,80.6,52.75,65.9167,51.4,98.8,86.7,51.7843,75.75,85.1312,115.2066,15.06,53.0461,145.8,153.7407,44.1102,40.7692,28.82,53.3345
2006-03-28,5149.99,45.5173,70.6198,12.93,34.075,31.33,27.7991,74.2,43.56,43.3,42.79,49.55,21.26,34.64,36.9,18.71,72.65,89.9,64.9,80.55,51.95,66.25,51.1,98.75,87.85,51.2392,75.95,84.4383,114.6487,14.78,53.3669,145.2,152.6594,43.4711,40.2783,28.42,53.6717
2006-03-29,5180.25,45.7268,70.2479,12.9,34.525,31.89,28.2111,74.55,43.91,43.9,42.91,49.65,21.46,34.54,36.95,18.68,72.75,91.2,63.6,80.85,52.0,66.375,51.6,99.4,87.8,51.6481,77.25,86.3686,114.8347,14.8,53.5889,146.3,156.8863,44.4445,39.8365,28.7,54.3944
2006-03-30,5240.1,45.8125,71.157,12.96,34.6,32.5,28.6623,75.95,43.91,44.51,43.54,50.05,21.56,34.78,37.1,18.72,73.6,92.35,64.55,81.3,52.05,66.2083,52.2,99.65,88.95,52.3294,78.3,87.111,115.6716,15.23,54.3291,146.1,156.5914,45.3786,40.55,28.65,54.2981
2006-03-31,5220.85,45.2983,70.9917,12.77,34.6,31.59,28.4073,76.65,43.85,44.96,43.9,50.55,21.34,34.77,36.8,18.56,72.7,93.5,64.45,80.9,51.85,65.875,52.0,99.65,87.75,52.3749,78.5,88.1999,115.3926,15.26,53.7123,149.0,156.6897,45.064,40.675,28.34,53.8163
2006-04-03,5255.26,45.5363,71.4876,13.38,34.925,32.27,28.731,77.3,44.49,44.54,43.9,50.9,21.46,35.02,37.125,18.58,73.05,96.35,64.45,81.55,53.7,65.9167,53.05,100.0,88.4,52.6928,78.15,89.1898,115.2996,15.42,54.2798,149.1,160.6217,45.005,40.075,28.44,54.3944
2006-04-04,5205.81,44.9174,71.6942,13.07,34.85,31.1,28.3975,76.35,44.34,44.32,43.45,50.65,21.47,34.25,36.75,18.33,72.6,96.1,64.25,81.25,53.45,65.7083,52.15,99.4,87.5,52.92,77.0,90.4272,113.9978,15.43,53.3175,149.4,161.4081,44.4445,39.475,28.5,54.2981
2006-04-05,5221.03,44.7555,72.2727,13.35,34.275,31.41,28.6133,77.3,44.34,44.67,43.19,50.0,21.58,32.73,37.2,18.41,72.5,95.5,66.6,81.5,53.1,65.7083,52.25,99.2,87.05,52.3749,76.65,88.3484,114.0908,15.23,53.8603,154.4,164.9469,45.7425,39.175,28.57,55.5507
2006-04-06,5222.36,44.3936,73.4711,13.5,34.725,31.17,28.5446,77.35,44.2,44.8,43.19,49.9,21.39,32.18,37.0,18.42,72.2,95.9,66.35,80.7,54.9,66.0833,52.3,99.25,87.75,52.6928,75.8,88.1504,114.0908,15.55,54.033,154.1,179.3969,46.1653,39.225,28.57,55.9362
2006-04-07,5174.96,44.4603,72.8099,13.05,35.225,30.98,28.1621,75.4,42.9,44.14,43.6,49.3,21.46,31.88,36.7,18.32,71.25,94.45,66.7,79.9,55.25,66.125,51.5,98.8,86.6,51.6026,74.65,88.2989,111.7662,15.37,54.5018,151.2,177.0377,45.4376,39.3,28.7,56.3698
2006-04-10,5190.27,44.7745,72.3554,12.86,34.8,31.6,28.1032,75.5,42.8,44.33,43.6,49.275,21.46,32.31,36.625,18.34,71.1,95.3,66.9,80.05,56.2,65.5417,51.65,98.5,85.8,51.6026,75.55,87.21,111.7662,15.47,55.1927,150.0,184.2136,45.8604,39.325,28.93,56.6589
2006-04-11,5112.6,44.3079,71.3223,12.59,32.625,31.0,27.3675,73.65,41.9,42.82,43.26,48.85,20.98,32.39,35.95,17.99,70.8,92.5,66.7,78.8,55.5,64.7083,50.3,96.65,84.25,50.467,75.35,85.2797,110.0925,14.96,54.6745,145.0,191.2912,45.2311,38.825,28.33,56.2252
2006-04-12,5085.11,43.9937,70.5785,12.53,32.475,30.67,27.191,73.45,41.67,42.03,43.0,48.4,20.92,32.22,36.2,17.82,71.15,91.6,65.75,79.05,55.4,64.2917,50.1,95.65,84.15,50.2399,74.8,84.1908,110.3715,15.14,54.4525,142.9,190.9963,45.2508,38.8,28.0,55.7916
2006-04-13,5102.62,44.2603,70.4545,12.66,33.2,31.3,27.4754,73.5,41.35,42.35,44.57,48.75,20.88,32.28,36.5,17.84,72.6,91.7,65.15,78.95,55.55,64.125,50.05,96.5,84.5,50.0582,74.95,84.0423,111.0224,15.1,54.4278,142.0,190.7014,45.2311,39.025,27.93,55.358
2006-04-14,5102.62,44.2603,70.4545,12.66,33.2,31.3,27.4754,73.5,41.35,42.35,44.57,48.75,20.88,32.28,36.5,17.84,72.6,91.7,65.15,78.95,55.55,64.125,50.05,96.5,84.5,50.0582,74.95,84.0423,111.0224,15.1,54.4278,142.0,190.7014,45.2311,39.025,27.93,55.358
2006-04-17,5102.62,44.2603,70.4545,12.66,33.2,31.3,27.4754,73.5,41.35,42.35,44.57,48.75,20.88,32.28,36.5,17.84,72.6,91.7,65.15,78.95,55.55,64.125,50.05,96.5,84.5,50.0582,74.95,84.0423,111.0224,15.1,54.4278,142.0,190.7014,45.2311,39.025,27.93,55.358
2006-04-18,5095.97,44.6698,70.7851,12.45,32.25,31.7,27.446,72.9,41.27,42.27,44.5,49.15,20.8,32.03,36.05,17.81,72.2,91.05,64.95,79.5,55.5,63.0,50.25,96.05,84.3,49.8765,74.95,83.5474,110.7434,14.9,54.9953,139.9,193.3555,45.3295,38.9,27.62,55.888
2006-04-19,5158.14,45.8696,71.2397,12.68,32.95,31.9,27.8678,74.05,41.8,43.4,44.95,49.7,20.81,31.52,36.525,17.94,73.35,94.55,65.4,81.85,56.15,64.375,50.4,97.6,85.15,51.1938,74.95,86.2201,112.6031,15.2,55.39,138.9,196.5994,45.7621,38.975,27.84,56.8516
2006-04-20,5206.79,46.9361,72.0661,12.78,32.95,31.25,28.1621,74.9,41.55,43.82,45.27,50.35,20.82,31.3,38.675,18.08,72.85,96.2,66.0,83.6,56.15,64.5833,50.4,98.95,85.75,51.4209,76.2,87.4575,114.7417,15.6,55.2173,141.0,194.0436,46.2341,39.275,28.52,56.5143
2006-04-21,5252.38,46.8314,72.9339,12.7,34.475,31.67,28.3386,75.35,42.8,44.2,45.7,50.45,21.13,32.05,39.575,18.0,73.9,98.7,66.9,84.4,56.75,65.5833,50.4,100.0,85.65,52.5111,76.0,88.7938,115.3926,15.56,55.9575,141.2,216.3576,47.0896,40.35,28.77,56.2734
2006-04-24,5221.44,47.1266,72.6033,12.5,34.15,31.49,27.9168,74.25,42.73,43.97,45.7,50.0,21.0,31.75,39.575,18.2,73.45,97.35,66.5,84.4,56.5,64.5833,50.0,101.0,85.95,52.2386,74.85,88.3484,113.068,15.55,56.3523,141.5,212.9171,47.3944,39.925,28.41,59.0196
2006-04-25,5235.34,47.7074,73.595,12.47,34.2,30.98,27.9659,74.25,42.97,43.56,46.41,49.975,21.21,31.82,39.85,18.34,74.1,97.7,66.85,84.9,57.2,64.2917,50.5,103.1,92.05,53.0562,74.45,88.5959,112.6961,15.73,55.7601,139.3,211.3443,46.4111,40.45,28.55,57.8152
2006-04-26,5252.32,47.1837,72.7273,12.48,34.9,30.86,28.3877,75.0,42.95,43.51,46.19,50.05,21.15,32.33,39.85,18.61,74.6,99.5,66.6,85.3,57.1,64.375,52.25,103.8,93.1,53.8739,74.15,89.0908,114.1838,15.12,55.4887,139.2,207.1174,47.4927,40.3,28.88,59.8387
2006-04-27,5213.55,47.298,71.4876,11.63,36.75,30.39,28.7899,75.75,43.9,42.73,45.83,49.85,21.1,31.55,39.7,18.61,74.3,97.65,66.2,84.75,57.3,64.125,51.35,103.0,93.15,52.8745,73.6,87.6555,113.5329,14.93,54.8226,136.5,206.2327,47.0306,39.9,29.04,58.4415
2006-04-28,5188.4,47.5075,70.8678,11.43,35.9,29.23,28.5348,74.9,43.25,42.42,45.98,49.45,20.91,31.28,39.75,18.51,73.5,97.5,65.5,83.45,57.2,64.0417,52.1,102.8,92.0,54.0101,74.75,88.8433,112.6031,14.57,54.0824,138.1,202.4973,46.5684,39.375,28.94,48.2275
2006-05-01,5188.4,47.5075,70.8678,11.43,35.9,29.23,28.5348,74.9,43.25,42.42,45.98,49.45,20.91,31.28,39.75,18.51,73.5,97.5,65.5,83.45,57.2,64.0417,52.1,102.8,92.0,54.0101,74.75,88.8433,112.6031,14.57,54.0824,138.1,202.4973,46.5684,39.375,28.94,48.2275
2006-05-02,5241.19,48.0407,71.0331,11.54,36.0,30.3,29.0057,75.4,42.82,42.8,46.05,49.9,21.0,31.0,40.15,18.63,74.15,98.55,65.4,84.35,58.75,64.5833,51.95,102.8,93.35,53.2834,75.85,90.2787,113.9049,14.72,54.6745,140.3,205.1514,46.8634,40.15,28.87,49.0947
2006-05-03,5193.94,46.9456,71.4876,11.23,36.925,30.28,28.6623,74.75,42.4,45.42,45.91,49.475,21.36,29.83,40.1,18.52,73.55,98.5,64.5,83.55,57.5,63.125,51.6,102.5,93.55,52.6474,75.05,89.6848,112.5101,14.48,53.959,140.5,209.0834,46.9421,40.05,28.33,46.1558
2006-05-04,5233.7,48.4216,71.157,11.38,37.6,31.3,28.8389,75.5,42.7,45.6,45.45,49.5,21.19,30.12,40.625,18.58,74.2,98.55,64.95,83.85,57.35,63.2083,51.7,103.0,92.75,52.5566,76.65,91.1201,112.5101,14.58,54.8719,139.7,218.4219,47.355,40.45,27.45,47.129
2006-05-05,5286.4,48.8025,72.4793,11.46,38.8,31.66,29.4275,76.95,44.72,46.64,45.16,50.0,21.56,30.37,40.7,18.63,74.65,98.8,65.65,84.9,57.6,63.25,52.0,103.0,93.0,53.465,75.9,91.5656,114.6487,14.45,55.7355,141.9,222.7471,47.709,41.35,28.02,48.1793
2006-05-08,5282.4,48.993,71.9421,11.31,40.0,32.5,29.7806,77.2,45.59,47.74,45.21,49.825,21.85,31.36,40.65,18.98,74.6,99.25,66.9,85.55,57.9,63.0417,52.1,103.5,93.35,54.1464,75.0,92.11,114.8347,14.51,55.1433,142.9,223.9267,47.65,41.1,27.82,46.7339
2006-05-09,5312.18,49.0406,72.8512,11.19,41.075,33.1,29.9179,77.7,46.82,47.2,45.43,49.75,21.87,31.86,40.975,19.17,74.4,99.5,67.1,84.85,59.0,64.0417,53.15,103.8,96.35,54.5098,75.85,89.8332,114.4628,14.25,55.5874,144.6,223.1403,48.1613,40.7,28.09,47.2157
2006-05-10,5278.27,48.5645,72.7273,11.12,41.15,32.65,29.4765,77.45,47.03,47.23,45.75,48.7,22.03,31.48,41.825,18.17,72.65,101.4,65.8,83.7,60.0,63.2083,53.4,104.0,97.15,54.4644,75.15,90.6252,114.8347,14.0,54.7979,144.7,222.4522,47.5025,41.45,28.82,47.6011
2006-05-11,5262.94,47.6598,72.6446,10.77,40.0,32.08,29.0743,78.0,47.0,46.17,45.75,48.9,22.04,31.01,40.975,17.76,72.0,102.3,65.6,84.05,59.55,63.6667,53.25,104.7,94.6,53.9193,75.1,88.2989,116.0435,13.8,55.2173,143.3,222.1573,47.3255,41.825,28.64,48.3238
