Date,CAC Index,AC FP Equity,AF FP Equity,AI FP Equity,ALU FP Equity,ALO FP Equity,MT NA Equity,CS FP Equity,BNP FP Equity,EN FP Equity,CAP FP Equity,CA FP Equity,ACA FP Equity,BN FP Equity,DEXB BB Equity,EAD FP Equity,EDF FP Equity,EI FP Equity,FTE FP Equity,GSZ FP Equity,OR FP Equity,LG FP Equity,MMB FP Equity,MC FP Equity,ML FP Equity,RI FP Equity,UG FP Equity,PP FP Equity,RNO FP Equity,SGO FP Equity,SAN FP Equity,SU FP Equity,GLE FP Equity,STM FP Equity,SEV FP Equity,FP FP Equity,UL FP Equity,VK FP Equity,VIE FP Equity,DG FP Equity,VIV FP Equity,TEC FP Equity
2008-06-10,4761.08,46.55,16.34,85.52,4.365,78.05,64.4,20.4845,59.0912,46.08,41.39,43.95,13.81,50.7191,13.35,13.71,70.36,40.09,18.04,43.0794,74.38,96.9728,43.91,71.59,51.03,65.9843,37.51,84.39,59.53,43.7169,43.23,78.55,56.2895,7.635,,53.995,154.2251,199.17,42.85,43.01,26.1,59.24
2008-06-11,4660.91,46.48,15.91,84.15,4.265,75.765,62.12,20.0888,57.9735,44.73,40.75,43.38,13.58,49.7472,13.11,13.6,68.88,39.94,18.02,41.8855,73.74,94.5141,42.06,70.47,47.78,64.7545,36.11,78.37,58.04,41.5456,42.88,76.69,54.4603,7.6,,53.4,153.2339,200.6,40.4,42.31,25.635,57.38
2008-06-12,4672.3,46.63,16.1,85.1,4.21,78.31,61.52,20.636,59.5626,45.47,41.17,43.23,14.17,50.0114,13.65,13.65,65.0,39.8,18.255,40.8566,74.99,94.2101,42.2,71.58,48.01,65.3,35.92,79.83,58.3,42.1088,42.99,77.09,55.2564,7.43,,52.91,153.2928,208.0,39.02,42.88,25.775,55.81
2008-06-13,4682.3,47.19,16.42,86.1,4.29,79.845,62.36,20.8998,59.791,46.77,41.16,43.36,13.72,49.7283,14.01,14.16,61.6,39.82,18.525,41.0119,74.79,93.9668,41.71,72.3,51.41,65.0041,37.37,80.45,58.89,42.0452,43.09,77.95,54.8773,7.47,,52.295,155.1968,198.88,39.54,43.12,25.86,56.79
2008-06-16,4657.74,46.62,16.5,85.61,4.325,81.025,62.29,20.9926,60.1652,45.44,41.15,42.7,13.71,48.3601,13.84,13.87,61.35,40.08,18.4,40.6042,73.92,93.7322,40.97,71.66,50.0,64.3384,36.71,79.93,58.61,41.0822,42.02,79.38,55.1048,7.5440000000000005,,52.61,157.6995,194.63,38.76,42.69,25.41,57.35
2008-06-17,4686.33,47.31,16.52,85.87,4.55,81.95,62.89,21.0268,61.8125,45.36,41.43,43.22,13.85,48.4167,13.85,14.03,62.4,40.04,18.555,41.0313,73.47,93.5498,40.99,72.37,51.36,63.913,37.25,80.16,58.81,40.1101,42.05,79.52,56.8677,7.687,,52.45,157.4149,202.17,38.84,41.76,25.64,58.48
2008-06-18,4618.75,46.09,16.14,85.15,4.39,80.735,62.81,20.548000000000002,60.0097,44.71,41.01,43.23,13.31,48.1242,13.19,13.55,62.46,40.53,18.145,41.1186,72.96,91.8644,40.07,71.57,48.97,63.2473,36.52,77.85,56.89,38.6747,42.43,77.81,55.0953,7.392,,51.59,152.8217,200.29,38.07,40.8,25.49,57.09
2008-06-19,4591.39,44.93,16.19,84.81,4.245,80.96,65.38,20.4992,58.5713,43.47,40.13,42.81,13.18,46.5861,12.36,13.21,63.39,40.29,17.95,41.5457,72.56,90.3093,38.93,70.36,48.59,62.0452,35.55,77.14,56.14,38.0479,41.94,76.98,53.6262,7.223,,51.655,148.7879,212.6,36.92,41.25,25.625,56.66
2008-06-20,4509.27,43.8,15.87,83.57,4.025,78.925,65.27,20.1425,57.6431,42.2,39.0,41.87,13.38,44.8593,11.97,13.18,61.74,39.37,17.595,39.9053,71.25,89.9183,37.18,68.4,47.04,61.1575,34.6,75.76,54.97,36.349,41.46,73.85,53.503,6.914,,51.66,144.2732,209.59,35.93,40.49,24.725,57.23
2008-06-23,4511.37,43.31,15.63,83.89,3.975,78.08,66.2,19.6589,57.0843,41.89,38.11,42.0,12.78,44.529,11.39,12.5,61.36,39.56,17.74,40.41,70.81,90.5351,38.1,68.12,45.5,61.7863,33.84,75.39,53.56,36.3671,41.54,74.16,52.6026,6.912,,52.725,141.643,209.2,36.05,40.4,24.66,57.42
2008-06-24,4473.76,43.14,15.63,84.0,3.92,75.45,65.21,19.6491,58.1971,40.87,38.36,40.8,13.02,43.5571,11.42,12.56,60.14,39.15,17.855,39.75,69.39,88.9627,37.85,66.79,45.23,60.6489,34.61,74.93,52.7,35.8947,42.02,72.72,52.6974,6.894,,52.47,143.7334,207.39,35.16,39.15,24.425,57.37
2008-06-25,4536.29,43.8,16.26,85.75,4.035,74.47,63.78,20.1132,59.3633,42.19,39.0,41.55,13.97,44.9914,11.73,12.95,60.0,38.86,18.13,39.7111,70.25,89.9357,38.34,67.95,48.0,60.6767,35.33,76.28,56.1,37.6845,42.74,72.71,55.0669,7.042,,52.315,147.62,207.98,36.05,40.8,24.76,57.65
2008-06-26,4426.19,43.35,15.54,84.39,3.9,72.605,63.27,19.0433,57.3418,40.79,38.11,37.88,13.26,43.1985,10.54,12.34,59.17,38.11,17.805,39.7014,67.85,87.4857,36.99,66.13,44.87,60.575,33.81,72.22,52.91,36.9122,42.87,69.9,52.4036,6.744,,51.88,145.2645,208.48,35.53,39.08,24.295,56.45
2008-06-27,4397.32,42.69,15.43,83.2,3.775,73.15,63.68,18.6134,56.2824,42.05,37.17,34.91,13.41,42.17,10.09,12.16,59.3,38.29,17.455,39.4199,67.43,85.5918,36.23,66.05,45.48,59.4099,33.4,70.78,51.49,37.2938,42.16,70.01,52.2235,6.7219999999999995,,52.91,143.5273,219.92,35.39,38.85,23.71,57.86
2008-06-30,4434.85,42.43,15.24,83.87,3.86,73.335,62.8,18.4278,55.9228,42.16,37.44,35.96,12.98,42.085,10.16,12.04,60.34,38.84,18.71,39.6238,69.1,84.6101,36.17,66.58,45.64,60.3346,34.49,70.7,52.1,36.1037,42.43,68.61,52.4036,6.611,,54.2,144.1947,222.91,35.63,39.0,24.1,58.79
2008-07-01,4341.21,42.32,15.01,83.8,3.695,73.945,59.57,17.6363,54.3775,41.26,36.96,34.77,12.37,41.7548,9.71,11.89,58.79,38.34,19.16,39.6529,68.54,81.6389,34.63,66.14,45.91,56.451,33.25,67.51,51.05,34.7682,41.73,67.29,50.8397,6.485,,53.02,141.0835,219.11,35.0,37.7,23.675,58.5
2008-07-02,4296.48,43.03,14.73,83.44,3.685,73.67,55.94,17.6363,54.5768,40.86,36.58,33.81,12.47,40.4809,9.7,11.74,58.84,37.91,19.825,39.2646,66.75,78.52,34.06,65.77,45.84,55.2212,32.71,66.09,51.37,32.6605,43.06,66.7,50.8018,6.46,,52.285,141.7607,205.0,34.65,36.61,23.67,56.7
2008-07-03,4343.99,42.4,14.4,84.69,3.7,76.17,53.97,18.2861,57.0259,42.3,37.8,34.14,13.22,41.2641,9.98,12.09,57.83,38.28,20.115,38.789,68.16,78.5634,33.25,66.82,47.3,55.6557,32.82,66.54,52.38,34.3594,44.94,67.64,53.285,6.471,,51.535,140.1806,192.67,34.65,37.78,24.245,54.6
2008-07-04,4266.0,42.0,14.15,83.71,3.645,74.165,53.53,17.709600000000002,55.4369,41.42,36.59,33.19,12.89,40.8584,9.66,11.48,58.09,38.55,19.82,37.7697,66.71,76.7216,32.55,63.3,46.74,53.9359,32.15,65.68,52.23,33.251,44.69,65.5,51.9486,6.452,,51.25,140.0628,191.5,33.77,37.13,24.005,55.2
2008-07-07,4342.59,42.0,14.8,84.31,3.755,76.05,55.3,18.0956,55.7771,42.16,37.19,33.16,12.44,41.2075,9.38,12.34,60.06,39.1,20.165,39.6141,67.47,78.2072,31.67,64.23,47.79,52.9002,31.95,64.99,50.83,33.5235,45.12,67.41,50.925,6.624,,52.55,143.8708,201.29,34.59,38.24,24.455,56.68
2008-07-08,4275.61,42.0,15.22,83.82,3.64,70.86,53.31,17.7145,54.7517,40.9,36.85,33.64,12.11,41.9529,8.86,12.06,57.1,38.21,20.275,39.0705,69.12,76.2959,30.61,63.87,46.24,52.2345,31.5,64.29,49.82,32.615,46.0,65.26,49.9014,6.473,,51.49,138.8262,196.11,34.39,36.7,24.435,53.93
2008-07-09,4339.66,41.97,15.48,84.21,3.8,72.12,55.71,18.5548,56.2727,42.11,38.27,34.45,12.75,42.2926,9.43,12.09,57.05,38.13,20.26,38.9928,69.95,78.7111,33.2,64.45,47.53,51.7721,32.38,65.87,50.88,33.7234,45.6,67.01,52.1382,6.686,,51.28,136.4216,200.43,34.4,37.1,25.05,55.2
2008-07-10,4231.56,40.21,14.87,83.12,3.695,67.0,56.22,18.2079,55.7479,41.18,36.75,31.5,12.82,39.7638,9.05,12.03,55.1,36.94,19.855,38.1774,67.25,75.0622,31.92,62.27,45.89,50.5978,31.57,60.7,50.34,31.6975,45.44,63.3,51.6643,6.58,,49.845,130.5035,197.57,33.16,36.25,24.935,51.48
2008-07-11,4100.64,39.77,13.7,81.47,3.38,63.78,55.65,17.2602,53.566,39.97,35.36,30.75,11.57,39.1787,8.42,10.74,53.42,35.39,19.41,37.2844,64.58,71.2831,31.03,60.8,42.9,48.5913,29.8,58.45,49.23,29.8714,43.88,61.34,48.0248,6.312,,50.17,122.9561,195.64,31.45,34.05,24.235,51.02
2008-07-14,4142.53,40.6,13.61,81.16,3.415,66.07,55.61,17.6803,54.2949,41.19,35.9,31.19,11.86,40.0091,8.55,11.4,52.94,35.86,19.41,37.4397,65.28,73.568,31.5,61.9,43.75,49.9321,29.79,60.0,49.94,30.8071,44.46,62.11,48.7925,6.42,,49.68,128.0793,198.2,32.12,34.79,24.6,48.4
2008-07-15,4061.15,39.36,13.47,81.22,3.36,66.1,54.22,16.8254,52.5747,40.12,35.03,31.69,11.4,38.9806,8.06,11.08,51.48,35.88,19.115,37.3815,64.09,71.3613,30.8,60.35,43.65,49.3125,29.17,57.48,50.15,29.6352,43.74,61.35,48.1859,6.415,,48.64,125.0466,192.01,30.93,33.67,24.52,47.72
2008-07-16,4112.45,40.3,14.52,81.71,3.505,71.71,52.97,16.8742,53.4445,40.46,37.41,32.04,12.05,39.877,8.4,11.5,51.62,35.88,19.24,38.6822,66.27,73.7156,31.5,62.91,45.73,49.7194,30.52,61.06,53.86,30.3256,44.24,63.95,48.3375,6.63,,47.25,123.6628,192.48,31.5,34.62,25.4,46.98
2008-07-17,4225.99,42.51,15.17,82.54,3.57,73.56,51.92,17.7878,56.9968,42.63,39.11,33.8,13.03,41.9152,8.75,12.2,52.52,32.87,19.475,39.1773,66.3,76.1135,33.56,64.69,48.86,52.2807,32.06,63.75,54.91,33.0693,44.6,68.0,50.707,6.991,,47.63,131.8677,189.28,32.74,36.6,25.91,48.39
2008-07-18,4299.36,43.75,15.88,83.1,3.75,71.63,50.53,18.589,60.7434,44.17,40.4,33.73,14.02,41.3207,9.37,12.8,50.8,32.87,19.895,41.1769,64.93,77.0083,34.68,66.75,45.78,51.393,31.36,64.98,55.88,34.2685,45.69,68.01,53.7874,7.298,,47.625,134.9985,181.02,33.07,37.03,26.7,48.29
2008-07-21,4327.14,44.04,15.8,83.78,3.84,73.67,50.86,18.735500000000002,61.0058,44.04,39.98,33.9,14.1,41.9341,9.55,12.49,51.44,32.69,19.805,42.4776,63.95,77.1386,34.37,67.57,47.13,51.2081,31.73,65.4,56.38,34.0868,45.35,68.42,55.1901,7.21,,47.65,136.8535,190.0,32.91,37.03,26.73,49.51
2008-07-22,4327.26,44.02,15.94,84.68,3.74,75.84,51.2,18.5939,61.268299999999996,43.04,39.13,34.8,13.66,42.1605,8.45,12.32,52.43,32.33,19.085,40.7692,65.28,75.9745,33.44,67.11,46.08,52.5026,31.95,63.28,56.09,33.678,47.01,69.19,54.6783,6.763,18.1,49.015,135.4991,190.0,33.87,37.33,25.88,50.64
2008-07-23,4408.74,45.79,16.9,84.72,3.87,76.33,50.7,19.7371,63.8584,43.97,39.99,35.15,14.67,41.9624,9.04,13.03,53.16,31.99,19.115,42.2252,66.07,76.7129,35.23,68.25,48.21,52.6598,34.9,66.6,57.84,34.3594,46.15,71.42,58.7633,7.189,17.79,49.04,137.3736,186.75,34.46,37.32,26.39,50.63
2008-07-24,4347.99,45.08,16.01,83.0,3.91,73.23,48.68,19.3902,62.9399,42.38,38.49,34.33,14.62,42.321,8.87,12.41,51.45,31.13,19.37,41.2351,66.75,74.7756,35.67,70.05,47.28,54.2595,32.38,70.1,55.9,33.3237,46.38,69.09,58.8012,7.083,17.23,47.67,142.3103,174.72,34.14,36.86,26.985,49.2
2008-07-25,4377.18,45.33,16.36,84.5,3.945,71.73,49.8,18.4668,62.9788,42.88,38.96,35.0,14.3,45.567,8.68,12.76,54.35,31.33,19.4,40.5751,66.14,76.6955,35.99,69.9,47.8,54.8883,33.48,70.43,56.82,35.713,47.2,70.26,58.0051,7.245,16.35,48.375,137.4031,179.36,34.72,37.42,26.375,49.78
2008-07-28,4324.45,43.86,16.0,84.9,3.83,71.34,50.91,17.905,61.6279,41.63,38.73,34.12,13.8,46.5578,8.5,12.19,55.17,31.3,19.18,39.0899,65.21,73.4463,34.73,68.31,45.49,54.9807,32.36,68.56,55.13,34.8681,46.65,68.73,56.2137,7.11,16.27,48.99,134.0269,177.0,33.35,36.78,26.4,50.26
2008-07-29,4320.49,43.28,16.43,84.15,3.91,72.16,53.37,17.7634,60.544200000000004,41.39,40.86,33.63,13.49,46.5106,8.39,12.67,54.59,31.02,19.36,39.4199,66.43,74.7842,35.18,68.03,44.15,54.0006,31.43,67.25,53.49,34.5411,46.95,68.83,54.3087,7.109,17.23,48.535,134.076,187.81,32.86,36.43,26.585,51.42
2008-07-30,4400.55,43.2,16.41,84.61,3.85,73.35,57.72,18.4278,61.9097,41.95,42.04,33.93,13.82,46.0482,8.95,12.05,54.29,32.23,19.78,39.3714,67.06,76.0874,35.7,71.44,42.96,53.529,31.65,70.52,53.55,36.1128,47.3,70.75,55.9294,7.18,17.8,49.19,138.2668,192.61,33.83,36.29,26.9,52.0
2008-07-31,4392.36,43.06,16.07,84.27,3.865,72.42,57.24,18.5499,62.0069,41.74,41.25,32.93,13.77,45.0574,8.77,12.19,55.95,31.76,20.37,39.1578,67.4,76.2785,35.35,70.95,42.56,51.9016,31.54,70.17,53.71,36.5307,45.07,71.42,56.7161,7.142,18.5,49.4,141.5939,192.16,34.1,36.5,26.97,54.68
2008-08-01,4314.34,43.21,16.27,82.7,3.89,70.06,55.15,18.3838,59.8007,41.24,40.16,32.37,13.55,44.7838,8.79,12.14,54.2,31.79,20.195,38.4104,66.65,70.2927,34.8,69.64,41.0,51.2451,30.98,69.29,51.78,34.75,45.58,66.84,56.9056,7.11,18.45,48.79,140.3572,187.0,33.14,36.09,26.52,53.14
2008-08-04,4280.63,43.2,16.26,82.78,3.89,69.29,53.39,18.2568,57.8278,40.08,39.91,32.62,13.71,44.8215,8.7,12.33,54.49,32.39,20.035,37.5562,67.82,69.8409,35.96,69.29,40.72,51.7074,31.0,70.46,51.67,34.3594,45.4,66.48,56.3938,7.197,18.34,48.27,140.74,190.72,33.11,35.43,26.745,52.4
2008-08-05,4386.35,45.39,17.78,83.71,4.02,69.16,53.17,19.5856,60.136,41.37,40.35,34.67,14.73,46.2086,9.33,13.17,53.35,33.26,20.525,37.5465,69.55,72.6297,37.89,71.3,42.59,54.3705,32.42,73.91,54.88,37.0667,46.79,69.13,61.7015,7.51,18.49,47.48,144.6756,177.07,33.36,36.79,27.23,51.11
2008-08-06,4448.33,46.55,18.28,84.0,4.21,70.19,54.51,19.9129,63.2315,42.89,41.1,35.45,14.86,46.671,10.02,13.25,53.55,33.25,20.365,36.5952,70.35,74.8798,37.56,71.92,43.96,55.2489,33.32,76.19,55.66,38.1205,46.8,70.95,63.5212,7.67,18.42,48.05,143.2722,185.19,33.25,37.84,27.15,51.61
2008-08-07,4457.43,46.3,17.44,83.32,4.075,72.12,54.7,20.8705,62.8476,42.92,41.22,34.9,14.86,45.2933,9.01,13.58,56.73,32.95,20.21,37.1776,68.77,73.872,37.35,71.22,43.79,54.8883,32.59,75.74,56.04,38.1932,46.54,71.54,65.5779,7.996,19.4,48.17,140.3769,189.57,36.3,37.84,25.97,52.54
2008-08-08,4491.85,47.21,18.39,83.05,4.145,71.58,52.88,21.7303,62.5852,44.54,42.09,36.74,14.67,46.6238,9.23,14.9,56.0,34.41,20.21,36.4981,71.34,73.9328,38.65,72.65,45.75,57.0427,34.0,77.62,58.6,38.3386,48.46,72.24,65.3031,8.212,19.4,47.46,141.7804,185.11,36.68,39.05,26.355,52.13
2008-08-11,4538.49,47.74,18.08,82.97,4.23,71.17,51.87,21.8378,63.4161,45.94,41.85,37.39,15.14,46.7559,9.7,15.12,56.0,34.3,20.385,35.7895,72.77,76.5392,38.63,74.52,47.96,57.9859,34.88,80.0,60.69,40.3827,48.55,73.83,66.2793,8.3,19.23,48.215,145.7454,186.99,37.39,39.47,26.37,53.04
2008-08-12,4518.48,48.0,18.1,82.89,4.355,68.33,51.48,21.6766,61.0836,45.56,42.25,38.15,15.01,47.2183,9.72,15.35,55.37,34.73,20.38,35.2071,75.1,75.9484,38.86,73.97,48.97,58.439,35.46,80.04,62.32,40.0102,48.58,72.91,64.4785,8.5,19.01,48.37,146.7269,180.0,37.15,39.14,26.77,52.76
2008-08-13,4402.97,46.44,16.89,81.65,4.1,67.21,51.84,20.5871,58.1193,43.16,40.9,35.63,13.99,46.5955,9.3,15.2,55.65,34.35,20.06,35.5663,72.99,72.8903,38.19,72.14,45.64,57.7917,33.14,76.53,58.78,38.2568,48.19,70.87,60.6304,8.31,18.94,47.595,141.2994,177.0,37.03,38.13,26.13,51.87
2008-08-14,4420.91,46.71,16.61,82.49,4.125,68.25,52.49,20.8314,58.7948,44.12,41.73,35.72,14.12,45.2933,9.39,14.86,56.06,34.57,19.85,36.1196,69.65,71.7088,38.55,70.97,45.79,56.5064,34.12,78.17,59.54,38.4022,48.46,70.84,61.256,8.3,19.35,47.945,141.2504,182.0,37.03,37.79,26.5,51.76
2008-08-15,4453.62,47.39,17.41,82.45,4.195,68.6,50.59,21.4616,59.4703,44.15,42.58,36.83,14.22,45.9539,9.17,15.76,56.26,34.77,19.78,35.9254,71.67,72.4559,38.76,72.39,46.53,58.4575,34.71,80.23,60.79,39.4742,49.9,72.12,61.673,8.596,19.15,47.59,142.8992,181.03,37.46,38.3,26.395,52.85
2008-08-18,4448.84,46.75,17.06,82.93,4.085,67.85,51.0,21.1343,58.7899,43.88,41.83,36.42,14.13,45.9067,9.21,15.21,55.82,34.53,19.99,35.8866,71.63,72.23,38.22,72.92,46.04,57.9304,34.32,78.99,60.2,39.2925,49.8,71.44,61.0475,8.364,19.07,48.45,143.6549,183.0,37.36,38.43,26.47,52.7
2008-08-19,4332.79,44.93,16.42,81.4,3.94,65.01,50.21,19.8592,56.4574,42.3,40.1,35.94,13.39,45.0197,8.71,14.38,56.95,33.85,19.63,35.8672,70.31,70.0494,37.53,70.18,45.1,56.0811,33.01,75.94,58.0,37.0485,48.58,69.53,58.4884,8.104,18.8,47.82,138.571,176.33,36.95,36.9,25.65,51.41
2008-08-20,4365.87,44.73,16.22,82.01,3.855,66.5,51.81,20.0546,56.7587,42.5,41.28,34.83,13.34,44.8876,8.83,14.38,56.91,34.32,19.68,36.7214,69.32,69.8062,37.64,70.55,44.5,57.4588,32.72,76.19,57.65,36.4943,48.5,69.59,58.4126,8.301,18.15,49.045,140.3376,184.44,37.01,36.91,25.535,52.9
2008-08-21,4304.61,44.35,15.61,81.32,3.78,64.75,52.54,19.6784,55.2134,41.49,40.73,33.75,12.99,44.4724,8.58,14.18,56.14,33.69,19.3,36.7602,68.07,67.7472,37.32,69.05,42.99,55.9054,32.39,74.0,56.5,35.5677,46.75,68.13,57.5596,8.37,17.72,49.135,137.8055,185.46,36.63,35.87,25.3,54.85
2008-08-22,4400.45,45.43,16.43,82.29,3.96,67.56,52.34,20.6311,57.2349,42.2,41.48,34.78,13.57,45.1329,8.87,14.97,57.24,34.39,19.65,37.3815,68.88,69.4586,38.73,71.08,44.83,57.0982,33.8,77.06,59.16,37.1666,47.68,70.17,59.6637,8.481,17.75,49.175,142.6931,187.36,37.3,37.05,25.92,54.2
2008-08-25,4355.87,45.23,16.07,82.28,3.91,65.65,51.17,20.4454,56.783,41.23,41.7,34.0,13.3,45.1612,8.8,14.62,57.4,34.13,19.55,37.1097,68.85,68.6941,38.29,69.99,44.14,56.2568,33.88,75.76,58.96,36.6488,47.54,68.63,59.3983,8.577,17.81,48.495,140.7695,185.11,36.91,36.49,25.78,52.8
2008-08-26,4368.55,45.43,16.4,82.45,4.095,67.19,51.18,20.2598,56.9239,41.33,41.35,34.75,13.32,44.7649,8.85,14.99,57.77,34.26,19.545,37.9445,69.35,68.251,38.61,70.67,43.71,57.1075,33.3,77.4,57.71,36.3944,47.43,68.69,59.114,8.865,18.07,48.515,140.6026,178.0,36.83,36.68,25.93,53.32
2008-08-27,4373.08,44.99,15.88,82.24,4.12,69.04,52.27,20.0448,56.783,41.39,40.23,34.47,13.21,44.5479,8.81,14.85,57.89,33.2,19.62,38.0901,68.9,67.9383,37.66,70.75,43.54,56.6082,32.85,76.25,57.1,36.1128,47.56,67.16,59.7206,8.83,18.64,49.02,137.7957,182.64,36.72,37.57,25.72,54.28
2008-08-28,4461.49,44.51,16.25,82.91,4.345,70.86,52.96,21.1196,59.6889,41.15,40.99,33.7,14.39,44.7743,9.41,15.56,58.12,36.22,19.98,38.7113,69.81,69.1459,38.15,72.96,44.5,57.4126,33.33,76.43,57.89,37.4755,48.66,69.26,62.1754,9.084,18.95,49.08,137.8349,186.74,36.76,37.75,25.995,55.05
2008-08-29,4482.6,45.25,16.48,83.01,4.15,69.64,53.72,21.359,59.7521,41.24,40.45,36.13,14.52,44.9064,9.69,15.33,58.4,36.41,20.135,38.2454,67.91,71.7783,38.2,72.72,44.36,59.1787,32.52,79.72,57.27,38.066,48.61,68.9,62.6492,8.95,19.58,49.045,139.4739,190.84,36.65,38.85,26.44,56.15
2008-09-01,4472.13,44.59,17.02,82.89,4.305,72.025,52.77,21.0659,60.102,41.285,41.195,35.4,14.295,45.4066,9.581,15.71,58.37,36.265,20.17,38.8278,69.14,71.3743,38.05,73.075,46.775,59.0077,33.61,77.36,58.77,37.9025,48.69,69.18,62.5355,9.13,19.64,47.935,141.1179,185.63,35.935,38.42,26.305,54.63
2008-09-02,4539.07,46.5,18.2,84.335,4.15,72.85,49.95,22.5755,62.6872,42.82,42.16,37.095,14.865,46.2936,9.93,16.54,57.4,37.425,20.49,38.8181,69.9,73.985,39.335,75.51,49.06,61.3702,34.53,80.865,60.07,39.9739,48.9,71.485,64.3079,9.34,19.2,47.36,145.0535,176.6,36.575,39.8,26.535,54.34
2008-09-03,4447.13,45.94,18.025,83.54,3.969,70.74,48.045,22.3361,61.8903,42.1,40.645,36.38,14.75,44.2648,10.25,16.14,55.15,36.805,20.29,37.3038,69.49,74.0805,38.97,73.21,50.17,60.1959,34.435,78.645,59.27,39.0381,48.05,70.5,63.5354,9.14,19.2,46.27,142.3692,172.0,36.01,38.7,26.06,52.59
2008-09-04,4304.01,44.495,17.04,81.67,3.77,66.37,46.24,21.4421,60.1117,40.23,38.58,34.935,14.05,43.5382,10.16,15.2,54.11,36.0,19.86,36.1875,69.62,71.7435,37.75,71.3,47.905,60.0063,33.385,76.49,56.735,37.2211,46.2,67.56,60.7537,8.63,18.36,45.28,136.5787,164.64,34.11,37.0,25.28,51.7
2008-09-05,4196.66,43.24,16.67,80.36,3.66,65.345,43.5,20.6897,58.683,38.27,37.77,34.005,13.58,44.0289,9.9,14.675,52.815,36.2,19.325,35.1003,69.05,70.1363,36.39,69.44,46.93,59.9508,32.04,72.5,54.615,36.1309,45.8,64.98,59.2704,8.149,18.5,44.31,136.7651,157.65,32.66,35.745,24.96,49.56
2008-09-08,4340.18,44.295,17.045,82.6,3.7119999999999997,65.785,44.64,23.2692,62.6386,39.525,38.1,35.3,14.695,44.2789,10.95,15.2,53.505,36.645,19.34,35.6827,71.32,74.4237,37.46,71.0,48.22,61.9296,32.835,75.745,55.45,38.116,46.23,67.44,63.3174,8.318,18.47,45.285,143.282,161.865,33.575,37.315,25.395,50.0
2008-09-09,4293.34,44.47,17.875,81.99,3.6710000000000003,62.51,42.265,22.4729,63.1926,38.61,35.99,35.2,14.75,44.8876,11.053,15.525,50.15,37.06,19.405,34.6344,71.115,72.8469,37.805,71.715,49.96,61.1113,33.26,75.93,55.21,37.2575,47.5,64.15,64.924,8.349,18.58,44.18,145.0977,152.24,33.01,36.15,25.395,47.34
2008-09-10,4283.66,44.09,17.695,82.39,3.61,62.98,42.62,22.214,61.8757,38.39,35.96,35.165,14.05,46.6804,10.641,15.99,48.9,36.54,19.425,33.4938,72.57,72.1345,37.705,69.53,51.245,61.999,33.0,74.76,55.92,36.6851,50.895,63.45,62.2559,8.38,18.12,44.32,145.0191,150.81,32.28,36.245,25.35,47.01
2008-09-11,4249.07,43.25,17.5,82.875,3.526,63.57,43.785,21.4714,61.3071,37.495,35.485,34.455,13.75,46.086,10.288,16.39,47.88,35.8,19.32,34.0083,72.8,69.9365,37.75,67.335,49.94,61.1899,32.56,72.7,54.92,35.7357,49.91,63.45,60.5546,8.627,18.18,44.745,142.9973,149.22,31.73,35.73,24.975,46.56
2008-09-12,4332.66,43.365,17.65,84.59,3.575,66.525,46.06,21.740099999999998,62.7261,38.15,35.845,34.305,14.03,46.6144,10.495,15.5,50.2,35.8,19.63,35.6391,73.85,70.2666,38.22,68.44,50.035,62.7803,32.18,73.8,52.985,36.0219,50.55,64.445,61.6162,8.629,18.07,45.705,142.9188,161.06,32.345,36.75,25.26,47.77
2008-09-15,4168.97,42.95,17.385,84.145,3.5869999999999997,63.625,44.66,19.8885,58.2359,36.685,35.285,33.745,12.74,46.2275,9.465,14.715,48.24,35.39,19.215,35.0955,73.7,70.0233,38.04,66.53,47.5,62.2163,31.06,72.22,51.2,36.0492,49.68,62.905,55.6735,8.716,18.12,43.4,140.951,153.68,31.6,34.21,24.325,44.77
2008-09-16,4087.4,42.02,17.28,82.805,3.443,62.33,43.085,19.312,56.4574,36.385,35.33,32.615,12.08,45.9397,8.675,14.28,48.0,34.67,20.025,34.2073,74.17,70.7401,37.02,66.605,47.885,59.6272,30.185,71.58,49.55,33.9414,48.16,64.165,53.0481,8.568,18.3,42.225,142.7324,157.0,30.33,33.665,24.19,42.63
2008-09-17,4000.11,40.74,16.23,82.2,3.15,62.145,39.6,19.3707,54.6108,34.96,32.75,32.45,11.775,46.9116,8.239,13.475,47.13,34.54,19.675,33.4113,73.11,67.3866,35.5,65.24,45.4,57.3294,28.825,68.795,46.815,32.8876,47.515,63.03,51.5316,8.33,18.27,42.285,139.1353,156.36,29.74,32.575,24.045,42.38
2008-09-18,3957.86,39.625,15.735,82.87,2.977,60.0,37.3,19.8592,56.2436,34.27,31.945,33.1,11.4,48.1808,8.565,13.585,47.185,35.0,20.155,32.3727,74.93,67.5386,34.47,64.4,44.0,51.6797,28.52,69.115,47.59,31.8519,45.9,61.87,52.9438,8.3,18.0,41.0,139.1206,159.4,28.67,31.545,23.37,40.45
2008-09-19,4324.87,42.745,16.495,88.0,3.002,65.4,41.925,24.0851,66.0889,37.715,35.2,34.095,14.4,48.9545,10.66,14.375,50.83,36.68,20.48,35.580799999999996,76.08,72.9598,34.42,68.14,49.045,54.3843,31.6,74.255,51.095,35.9129,47.56,67.98,63.5023,8.53,18.98,45.0,149.9657,173.175,30.9,34.67,24.42,45.63
